Gene_LOH	Pvalue	HR	Qvalue	N
fLOH_SGSM2	0.124964995221443	3.57482000061786	0.797074023574609	12
rLOH_SGSM2	0.536353568340604	1.56357172632327	0.999478061477577	21
fLOH_SH2D3C	0.000581942124091723	17.2985780310885	0.0498591740113269	7
rLOH_SH2D3C	0.0520259996388366	3.83885090638837	0.378370906464266	13
fLOH_SH3RF2	0.726167518041135	1.35991114706454	0.999561539553054	7
rLOH_SH3RF2	0.997102890219366	4.05170981321443e-08	0.999478061477577	10
fLOH_SKAP1	0.0744505974949672	3.48260184079593	0.585678033627075	17
rLOH_SKAP1	0.175831793046041	2.54343010427867	0.753564827340176	13
fLOH_SLC16A6	0.664578967832076	1.41429947916381	0.999561539553054	11
rLOH_SLC16A6	0.746677008125502	1.4103418774254	0.999478061477577	8
fLOH_SLC26A6	0.997896635377404	1.22263198342772e-08	0.999561539553054	1
rLOH_SLC26A6	0.352186311431894	2.03676950520429	0.960508122086984	11
fLOH_SLC28A1	0.666622229044988	1.57838402420585	0.999561539553054	11
rLOH_SLC28A1	0.0471939090117947	5.55705388336708	0.378370906464266	4
fLOH_SLC35G6	0.480740608069629	2.13140163250949	0.999561539553054	9
rLOH_SLC35G6	0.925914502066568	0.940446443763116	0.999478061477577	17
fLOH_SLC52A1	0.997214671986448	8.56173533778832e-08	0.999561539553054	5
rLOH_SLC52A1	0.285682220765202	1.87721336201025	0.953493574090414	14
fLOH_SLFN5	0.0152228556072281	4.50558085475226	0.280173834569156	14
rLOH_SLFN5	0.670637882268201	0.636000019109768	0.999478061477577	10
fLOH_SMCR8	0.678296306893792	0.642180017073285	0.999561539553054	10
rLOH_SMCR8	0.349144848159545	0.457560328433708	0.960508122086984	16
fLOH_SPATA19	0.543660836133295	1.90664567557353	0.999561539553054	5
rLOH_SPATA19	0.407923978373611	1.91151081635798	0.991543941221152	11
fLOH_SPECC1	0.998773551728948	3.90665364756963e-09	0.999561539553054	10
rLOH_SPECC1	0.998016669019627	1.02779278915807e-08	0.999478061477577	7
fLOH_SPG11	0.997915037111314	8.99052540204878e-09	0.999561539553054	7
rLOH_SPG11	0.161911404594589	2.54653729871645	0.74728340582118	11
fLOH_SPON2	0.897297249815547	1.14897626222718	0.999561539553054	10
rLOH_SPON2	0.290284546616225	2.33566453737395	0.953493574090414	9
fLOH_ST20	0.00536365905147648	5.82401733113538	0.165757556425966	11
rLOH_ST20	0.997748775414505	1.54698521579778e-08	0.999478061477577	8
fLOH_STON2	0.134310470091893	2.78124861413816	0.834138708991757	15
rLOH_STON2	0.944094566073726	1.06100644668137	0.999478061477577	13
fLOH_STRN3	0.457865317581415	2.25500060041439	0.999561539553054	7
rLOH_STRN3	0.765769652069992	0.726999470262226	0.999478061477577	12
fLOH_SYNE2	0.998674982590702	9.90343989783914e-09	0.999561539553054	6
rLOH_SYNE2	0.99810561895338	9.99738648496485e-09	0.999478061477577	15
fLOH_SYTL3	0.426027463405324	1.9381432148823	0.999561539553054	10
rLOH_SYTL3	0.99788472630245	3.81694680051038e-08	0.999478061477577	8
fLOH_TBC1D26	0.88130513362747	0.852196983783545	0.999561539553054	14
rLOH_TBC1D26	0.997721655479415	9.80808587312258e-08	0.999478061477577	9
fLOH_TBX4	0.00687258993314852	6.03805269463977	0.165757556425966	10
rLOH_TBX4	0.348156190160994	0.359073321340647	0.960508122086984	11
fLOH_TCL1B	0.521198107096412	0.496290839782835	0.999561539553054	12
rLOH_TCL1B	0.704676886194603	0.66461675340584	0.999478061477577	12
fLOH_TEKT1	0.650260895990546	1.60595658800964	0.999561539553054	8
rLOH_TEKT1	0.307255207676334	1.97526752319224	0.953493574090414	10
fLOH_TEP1	0.0395098190439213	5.43956695829417	0.453576839322463	11
rLOH_TEP1	0.0022469293044834	9.0498875979387	0.120440589140257	11
fLOH_TGM4	0.64302497759243	0.608010323696493	0.999561539553054	16
rLOH_TGM4	0.50485111891723	1.54696142054795	0.999478061477577	13
fLOH_THBS4	NA	NA	NA	1
rLOH_THBS4	0.386039453755367	0.396361559585502	0.991543941221152	13
fLOH_THUMPD3	0.997941888161332	3.3161389080638e-08	0.999561539553054	7
rLOH_THUMPD3	0.760517986101364	1.28632873300745	0.999478061477577	11
fLOH_TLR10	0.00683563679481398	6.4647684201054	0.165757556425966	11
rLOH_TLR10	0.74260842748001	1.43342390934198	0.999478061477577	8
fLOH_TLR3	0.997756538041235	2.86348452831358e-07	0.999561539553054	3
rLOH_TLR3	0.982639889575165	1.02349416610218	0.999478061477577	11
fLOH_TMEM156	0.0410017256499634	4.37716767149371	0.453576839322463	11
rLOH_TMEM156	0.863220893563804	1.1993286076113	0.999478061477577	9
fLOH_TMEM171	0.530101607957402	1.95823906790679	0.999561539553054	6
rLOH_TMEM171	0.997771850398905	3.10604226408021e-08	0.999478061477577	10
fLOH_TMEM43	0.00421224037762191	5.38354003552882	0.165757556425966	10
rLOH_TMEM43	0.637923810684815	1.65023812057029	0.999478061477577	11
fLOH_TNFRSF10D	0.736047831893927	1.45059718565037	0.999561539553054	5
rLOH_TNFRSF10D	0.0870408307285088	3.16856181484574	0.549731562495845	12
fLOH_TNK1	0.997769417741443	2.28999559728461e-08	0.999561539553054	6
rLOH_TNK1	0.13990916710739	3.21034481791399	0.727818639074073	10
fLOH_TOPAZ1	0.0196969354921379	4.72781801091304	0.30989845174297	13
rLOH_TOPAZ1	0.0108963073939734	9.17140056935842	0.217926147879468	6
fLOH_TRIM9	0.285555803863006	2.06572369026471	0.996553177197004	14
rLOH_TRIM9	0.997783666038202	9.95825327111097e-09	0.999478061477577	9
fLOH_TRIP11	0.405199097219275	1.94267223619358	0.999561539553054	14
rLOH_TRIP11	0.117310193791817	3.03034887077915	0.670343964524669	12
fLOH_TTC29	0.99784720390069	2.69551654581924e-09	0.999561539553054	11
rLOH_TTC29	0.998471204846047	2.2770185920408e-09	0.999478061477577	12
fLOH_TTLL5	0.0311797554821662	5.87297693705419	0.408801238543957	4
rLOH_TTLL5	0.997753494799878	1.47785357608179e-09	0.999478061477577	14
fLOH_TTLL6	0.774974432399656	0.743404480664134	0.999561539553054	13
rLOH_TTLL6	0.702760537591441	1.50265249400709	0.999478061477577	5
fLOH_T	0.997160025185247	9.0241175465883e-08	0.999561539553054	4
rLOH_T	0.862478995767973	1.16606880977467	0.999478061477577	11
fLOH_TTYH2	0.997029829093497	3.15135253002852e-08	0.999561539553054	15
rLOH_TTYH2	0.902345564274389	1.10498050776523	0.999478061477577	15
fLOH_UBE2O	0.816069571568672	0.848840025310982	0.999561539553054	17
rLOH_UBE2O	0.520868778499358	1.69105529429493	0.999478061477577	14
fLOH_UBR4	0.00578896378667529	11.1526858505769	0.165757556425966	3
rLOH_UBR4	0.312347189568083	2.34733986827269	0.953493574090414	12
fLOH_ULK3	0.202610862915905	2.8460808087754	0.937571836238306	11
rLOH_ULK3	0.00845036541744316	8.5510421613366	0.217926147879468	7
fLOH_USH1C	0.420484250953448	2.37422691769341	0.999561539553054	4
rLOH_USH1C	0.252579361077745	2.09907354661055	0.946604249325915	10
fLOH_UTP6	0.999488367620368	1.00067781156221	0.999561539553054	9
rLOH_UTP6	0.754633017039109	1.40159813717488	0.999478061477577	13
fLOH_VDR	0.820263286554923	1.27193054416763	0.999561539553054	12
rLOH_VDR	0.409011875753725	2.45604554156669	0.991543941221152	7
fLOH_XYLB	0.334109907020981	2.12127562862269	0.999561539553054	12
rLOH_XYLB	0.997991081918362	3.03661555636976e-08	0.999478061477577	6
fLOH_ZCCHC14	0.997646302613134	1.15192194845657e-08	0.999561539553054	8
rLOH_ZCCHC14	0.6647252304148	1.59404508152068	0.999478061477577	10
fLOH_ZNF142	0.369701854620476	2.05870051048469	0.999561539553054	10
rLOH_ZNF142	0.997341199986044	2.78569549126967e-07	0.999478061477577	3
fLOH_ZNF286A	0.28062679289088	0.319171037103216	0.996553177197004	15
rLOH_ZNF286A	0.142531150152006	0.195098366348341	0.727818639074073	11
fLOH_ZNF502	0.150151710008847	3.11899925196255	0.865307233176431	16
rLOH_ZNF502	0.00250917894042203	6.90703540846644	0.120440589140257	13
fLOH_ZNF592	0.174464610579316	0.214246492012424	0.895079306450404	10
rLOH_ZNF592	0.157234974799048	4.57790149925341	0.739929293171991	7
fLOH_ZNF79	0.997797818002151	3.3747734215134e-08	0.999561539553054	5
rLOH_ZNF79	0.448737980603373	0.515720653352319	0.999478061477577	10
