ID ASLOH Varscan2 SomaticSniper SNVsniffer Sequenza
TCGA-BH-A0BL 0 0 0 0 NA
TCGA-BH-A0BW 100 94.3262411347518 54.5454545454545 50 NA
TCGA-BH-A0E0 95.3917050691244 89.0845070422535 70.8333333333333 100 NA
TCGA-BH-A0E6 94.2857142857143 85 50 0 NA
TCGA-BH-A0WA 97.4137931034483 91.304347826087 87.1794871794872 83.3333333333333 NA
TCGA-BH-A18G 34.020618556701 30.2013422818792 8.69565217391304 0 NA
TCGA-BH-A18Q 98.0392156862745 97.3977695167286 97.3154362416107 95 NA
TCGA-BH-A18T 96.9202898550725 95.5908289241623 91.5492957746479 76.4705882352941 NA
TCGA-BH-A18V 96.2882096069869 91.500904159132 95.4545454545455 87.5 NA
TCGA-BH-A1EW 96.6666666666667 73.3333333333333 50 100 NA
TCGA-BH-A1FC 75.7894736842105 66.9491525423729 33.3333333333333 33.3333333333333 NA
TCGA-C8-A12K 100 98.780487804878 75 66.6666666666667 NA
TCGA-C8-A131 93.75 68.1818181818182 75 100 NA
TCGA-C8-A134 95.4954954954955 94.6969696969697 95.6521739130435 80 NA
TCGA-C8-A1HJ 97.2972972972973 95.273631840796 93.8650306748466 85.7142857142857 NA
TCGA-C8-A26X 69.2307692307692 50 50 50 NA
TCGA-C8-A26Y 96.7741935483871 93.6416184971098 91.304347826087 66.6666666666667 NA
TCGA-C8-A27B 96.551724137931 93.0513595166163 96.2962962962963 81.8181818181818 NA
TCGA-C8-A3M7 59.375 17.5 13.1944444444444 12.2047244094488 NA
TCGA-D8-A143 97.1377459749553 94.7183098591549 95.1048951048951 94.1176470588235 NA
TCGA-D8-A1JF 100 73.6486486486486 63.6363636363636 50 NA
TCGA-D8-A1JG 88.1720430107527 79.1666666666667 54.5454545454545 60 NA
TCGA-D8-A1JL 89.4736842105263 88.3116883116883 83.3333333333333 50 NA
TCGA-D8-A1XK 95.4128440366973 91.0828025477707 90.9090909090909 100 NA
TCGA-D8-A1XQ 96.1352657004831 92.4528301886792 94.6236559139785 95.6521739130435 NA
TCGA-D8-A27F 94.7653429602888 93.4108527131783 88.9763779527559 73.6842105263158 NA
TCGA-D8-A27H 98.6547085201794 90.8872901678657 100 93.3333333333333 NA
TCGA-D8-A27M 100 93.3333333333333 100 100 NA
TCGA-E2-A14N 75 75 0 NA NA
TCGA-E2-A14R 96.6067864271457 93.4456928838951 95.5974842767296 96.6666666666667 75
TCGA-E2-A150 96.7741935483871 91.1016949152542 73.3333333333333 33.3333333333333 NA
TCGA-E2-A158 96.5397923875433 94.8998178506375 96.1098398169336 96.551724137931 NA
TCGA-E2-A159 93.75 95.4545454545455 100 0 NA
TCGA-E2-A1AZ 97.6377952755905 93.5483870967742 71.4285714285714 0 NA
TCGA-E2-A1L7 95.7528957528958 88.6138613861386 96.1538461538462 80 NA
TCGA-E2-A1LG 93.0921052631579 68.1681681681682 82.7814569536424 65.625 NA
TCGA-E2-A1LH 93.9393939393939 81.6326530612245 100 100 NA
TCGA-E2-A1LI 85.0574712643678 84.3575418994413 64.7058823529412 63.1578947368421 NA
TCGA-E2-A1LK 78.9285714285714 62.8664495114006 60.1626016260163 73.0769230769231 NA
TCGA-E2-A1LL 96.5753424657534 73.7226277372263 90.9090909090909 77.7777777777778 NA
TCGA-E2-A573 100 89.6551724137931 83.3333333333333 100 NA
TCGA-E2-A574 95.1304347826087 66.7218543046358 91.1764705882353 87.2727272727273 NA
TCGA-E9-A1N8 96.8879668049793 90.02849002849 95.6 94.9367088607595 NA
TCGA-E9-A1ND 98.5074626865672 91.5492957746479 87.5 100 NA
TCGA-E9-A1RH 93.1034482758621 78.3582089552239 46.1538461538462 0 NA
TCGA-E9-A22G 97.8962131837307 96.3898916967509 96.7948717948718 98.7012987012987 NA
TCGA-E9-A244 96.0526315789474 90 90 40 NA
TCGA-E9-A5FL 92.3076923076923 81.1320754716981 87.5 28.5714285714286 NA
TCGA-EW-A1OV 94.7368421052632 82.9268292682927 100 0 NA
TCGA-EW-A1P1 NA 0 NA 0 NA
TCGA-EW-A1P4 97.7099236641221 90.7801418439716 93.75 100 NA
TCGA-EW-A1P7 100 60 NA 50 NA
TCGA-EW-A1P8 99.344262295082 97.3837209302326 97.5 100 NA
TCGA-EW-A1PB 98.936170212766 98.1308411214953 85.7142857142857 100 NA
TCGA-EW-A1PH 93.75 67.2297297297297 79.3103448275862 76.6666666666667 NA
TCGA-GM-A2DB 86.8421052631579 78 33.3333333333333 NA NA
TCGA-GM-A2DD 59.2592592592593 65.3846153846154 50 0 NA
TCGA-GM-A2DF 95 84.6153846153846 50 50 NA
TCGA-GM-A2DH 65.4545454545455 56.9620253164557 37.5 50 NA
TCGA-GM-A2DI 85.7142857142857 0 NA 100 NA
TCGA-GM-A3XL 100 90.0552486187845 92.8571428571429 41.6666666666667 NA
TCGA-HN-A2NL 94.4645006016847 92.9447852760736 91.1111111111111 88.3720930232558 NA
TCGA-LL-A73Y 99.3127147766323 99.2167101827676 97.6190476190476 100 NA
TCGA-LL-A740 100 50 NA NA NA
TCGA-OL-A5D6 80 81.25 100 0 NA
TCGA-OL-A5D7 99.0476190476191 95.8333333333333 88 66.6666666666667 NA
TCGA-OL-A5RW 99.0892531876138 96.652719665272 99.1701244813278 90.5660377358491 NA
TCGA-OL-A66I 90.3225806451613 72 0 0 NA
TCGA-OL-A66P 100 10 NA NA NA
TCGA-OL-A6VO 100 94.0922190201729 98.7551867219917 92.5 NA
TCGA-OL-A97C 100 91.5966386554622 93.75 33.3333333333333 NA
TCGA-PL-A8LV 100 91.7948717948718 100 75 NA
TCGA-PL-A8LZ 100 94.4444444444444 100 66.6666666666667 NA
TCGA-S3-AA10 98.8235294117647 97.0212765957447 94.7368421052632 100 NA
