ID ASLOH Varscan2 SomaticSniper SNVsniffer Sequenza
TCGA-AR-A0U0 71.5261958997722 62.9522752497225 51.8087855297158 31.3725490196078 23.5294117647059
TCGA-AR-A0U4 86.3013698630137 76.9936485532816 63.953488372093 39.4366197183099 38.4615384615385
TCGA-AR-A1AH 96.7588179218303 90.182124631303 88.4382158738715 64.8241206030151 25.6198347107438
TCGA-AR-A1AI 91.504854368932 79.0232647567776 64.0605296343001 44.2583732057416 44.6153846153846
TCGA-AR-A1AJ 68.8311688311688 52.975495915986 40.8496732026144 20.9964412811388 37.5
TCGA-AR-A1AO NA 0 0 0 0
TCGA-AR-A1AQ NA 92.3774604399846 74.885145482389 62.5874125874126 66.6666666666667
TCGA-AR-A1AR 95.5223880597015 78.3824077525158 60.1431980906921 27.8504672897196 17.7215189873418
TCGA-AR-A1AY 97.2183588317107 89.5935483870968 85.709526982012 51.6129032258064 25
TCGA-AR-A256 96.2943071965628 82.815419752232 86.7296918767507 67.8027997565429 25.2336448598131
TCGA-AR-A2LH NA 2.42914979757085 1.10497237569061 1.6260162601626 3.84615384615385
TCGA-AR-A2LR 96.1287313432836 82.9659450897571 85.7640466454642 74.900624645088 21.7391304347826
TCGA-AR-A5QQ 84.4444444444444 36.411889596603 27.8688524590164 11.2087912087912 29.4117647058824
TCGA-B6-A0I2 92.6785714285714 86.9840841650931 69.3023255813954 34.6899224806202 20.6896551724138
TCGA-B6-A0IE 83.5555555555556 60.958904109589 42.2916666666667 13.1221719457014 50
TCGA-B6-A0IQ 95.8742632612967 74.5176983727562 72.9761904761905 35.8565737051793 20
TCGA-B6-A0RS 93.5835351089588 86.3423343003794 81.0395314787701 51.1904761904762 18.6915887850467
TCGA-B6-A0RT NA 8.57632933104631 8.30188679245283 10.0840336134454 2.38095238095238
TCGA-B6-A0RU 93.9271255060729 86.2107940096072 76.5248226950355 56.120527306968 52.5
TCGA-B6-A0WX NA 72.641715911578 58.4862385321101 32.0987654320988 26.0869565217391
TCGA-BH-A0AV NA 89.9984199715595 75.5371900826446 40.5797101449275 38.1818181818182
TCGA-BH-A0B3 90.9395973154362 92.0033528918692 83.2317073170732 42.0689655172414 50
TCGA-BH-A0B9 98.7381703470031 89.1869752201515 63.6515912897823 18.5692541856925 27.2727272727273
TCGA-BH-A0BG 87.6432078559738 79.9409739301525 58.2437939977769 41.573994867408 39.572192513369
TCGA-BH-A0BL 2.20994475138122 0.946798917944094 1.22549019607843 0.900900900900901 2.56410256410256
TCGA-BH-A0BW 100 87.1580456337355 69.2049272116461 39.0197926484449 64.1509433962264
TCGA-BH-A0E0 95.258019525802 84.6458250890384 75.7551669316375 23.4113712374582 6.06060606060606
TCGA-BH-A0E6 77.9342723004695 75.5212355212355 52.1505376344086 25.3012048192771 43.4782608695652
TCGA-BH-A0WA 94.6589975349219 84.6046128500824 78.9729354614851 44.8343079922027 31.9148936170213
TCGA-BH-A18G 29.7805642633229 15.3207716464782 8.07381776239908 3.56435643564356 5.79345088161209
TCGA-BH-A18Q 97.4972796517954 93.8035109331691 92.6290463692038 63.4831460674157 20.2127659574468
TCGA-BH-A18T 96.4304461942257 89.9967557045528 85.3218059558117 54.528419737664 20.2702702702703
TCGA-BH-A18V 94.8298429319372 89.7176943066383 85.0103376981392 53.7109375 38.4297520661157
TCGA-BH-A1EW 91.7355371900827 59.6014492753623 34.9397590361446 12.5230202578269 16.6666666666667
TCGA-BH-A1FC 76.7619047619048 48.9483493077742 22.7615457115928 10.8632395732299 11.214953271028
TCGA-C8-A12K 94 86.650558743582 55.2884615384615 26.1569416498994 33.6283185840708
TCGA-C8-A131 96.1538461538462 44.7592067988669 26.4808362369338 14.8148148148148 13.7931034482759
TCGA-C8-A134 94.5876288659794 88.5931069958848 75.4285714285714 37.7952755905512 21.9047619047619
TCGA-C8-A1HJ 96.0112359550562 88.180060756697 86.9152970922882 66.1870503597122 35.0649350649351
TCGA-C8-A26X 80.8510638297872 39.3464942137509 34.7826086956522 33.5570469798658 18.5185185185185
TCGA-C8-A26Y 96.8701095461659 80.8185705558949 70.729537366548 37.4587458745875 26.8888888888889
TCGA-C8-A27B 96.8707482993197 87.6174370537392 84.7640891218873 64.6232439335888 21.8390804597701
TCGA-C8-A3M7 57.8796561604584 13.663457129757 9.32589964521034 8.61366546385753 17.2413793103448
TCGA-D8-A143 97.603121516165 92.1505108397707 91.889400921659 74.7754491017964 24.5283018867925
TCGA-D8-A1JF 98.7980769230769 57.5140753572975 49.4972067039106 29.7619047619048 17.0731707317073
TCGA-D8-A1JG 88.9763779527559 75.4381809568925 54.1570438799076 45.928338762215 39.622641509434
TCGA-D8-A1JL 87.7477477477478 80.3073967339097 60.2166064981949 51.8987341772152 51.3513513513513
TCGA-D8-A1XK 93.4272300469484 82.5735149003355 56.9114470842333 31.0211946050096 40.0379506641366
TCGA-D8-A1XQ 94.9640287769784 85.6464620187305 84.3211206896552 61.1576542269612 43.1540342298289
TCGA-D8-A27F 94.1675503711559 88.8513513513514 82.5380448800619 60.7515657620042 35
TCGA-D8-A27H 97.381116471399 83.8571286042103 84.9847094801223 62.962962962963 25.7575757575758
TCGA-D8-A27M 96.1038961038961 58.8005215123859 27.8586278586279 18.018018018018 25
TCGA-E2-A14N 70.4545454545455 73.5897435897436 55.8303886925795 43.2203389830509 57.1428571428571
TCGA-E2-A14R 94.6255002858776 88.4446585313637 93.7176389368312 66.6050523721503 37.5
TCGA-E2-A150 93.9068100358423 81.6306361951822 58.9772727272727 27.8207109737249 18.6046511627907
TCGA-E2-A158 97.325642370215 91.5761353517364 93.6456031816173 82.0935812837433 24.2424242424242
TCGA-E2-A159 87.6404494382023 83.2129963898917 52.3972602739726 30.0751879699248 48.502994011976
TCGA-E2-A1AZ 95.7040572792363 82.7660994327661 63.0030959752322 31.2307692307692 23.728813559322
TCGA-E2-A1L7 96.8574635241302 81.9879187259747 75.4353233830846 53.8022813688213 14.2857142857143
TCGA-E2-A1LG 91.2167026637869 62.5614725305606 73.955863578333 55.7312252964427 6.99300699300699
TCGA-E2-A1LH 91.0313901345291 64.6745336886182 43.6647173489279 25.7452574525745 44.6808510638298
TCGA-E2-A1LI 83.3333333333333 72.3933891042644 55.796178343949 47.8882833787466 37.5
TCGA-E2-A1LK 82.3583180987203 52.6589954905924 57.1010248901903 46.2207357859532 10
TCGA-E2-A1LL 96 65.4270229863577 51.3560804899388 28.7284144427002 15.1515151515152
TCGA-E2-A573 98.9873417721519 82.4588706091596 67.9465776293823 40.1142857142857 42.5
TCGA-E2-A574 94.578313253012 70.5141072822572 88.040780141844 72.9911396272533 27.0833333333333
TCGA-E9-A1N8 95.0276243093923 76.3846574486368 80.6573135879449 78.140149845747 6.25
TCGA-E9-A1ND 97.2602739726027 83.5813953488372 64.4628099173554 58.9905362776025 40.8450704225352
TCGA-E9-A1RH 92.3482849604222 65.1194852941177 42.2141119221411 24.2857142857143 12.5
TCGA-E9-A22G 97.0949263502455 91.0153206959231 92.3328885114643 88.5678391959799 21.1538461538462
TCGA-E9-A244 97.0149253731343 67.3678002752113 46.1240310077519 19.1335740072202 15.1898734177215
TCGA-E9-A5FL 88.013698630137 76.6109198229218 59.349593495935 41.2380952380952 19.2307692307692
TCGA-EW-A1OV 92.1686746987952 56.0074801309023 31.0091743119266 17.7514792899408 16.6666666666667
TCGA-EW-A1P1 NA 0 0 0 0
TCGA-EW-A1P4 96.6767371601209 76.4402724093503 48.8515901060071 38.4816753926702 16.6666666666667
TCGA-EW-A1P7 71.4285714285714 5.96877869605142 3.77833753148615 2.5 10.3448275862069
TCGA-EW-A1P8 97.6808905380334 88.480754996299 77.1084337349398 48.6766398158803 39.5061728395062
TCGA-EW-A1PB 94.7784810126582 85.7451403887689 60.6003752345216 49.9263622974963 44.7368421052632
TCGA-EW-A1PH 93.013698630137 51.4551455145515 57.230056830141 48.6263736263736 14.8936170212766
TCGA-GM-A2DB 88.2352941176471 46.3255813953488 28.414442700157 11.2994350282486 10.4166666666667
TCGA-GM-A2DD 46.1538461538462 26.8515001898975 15.8787878787879 14.8584905660377 10.5263157894737
TCGA-GM-A2DF 94.3820224719101 63.8068635275339 44.3743427970557 40.5850091407678 50
TCGA-GM-A2DH 61.9047619047619 37.7002827521206 16.5437302423604 7.66208251473477 5.5045871559633
TCGA-GM-A2DI 74.5098039215686 19.6950444726811 12.7139364303178 10.7011070110701 24.1379310344828
TCGA-GM-A3XL 100 84.7046252480537 76.1552680221811 35.439229843562 32.5443786982249
TCGA-HN-A2NL 94.6120689655172 90.5561646566331 89.8077265444187 86.1533149171271 41.9354838709677
TCGA-LL-A73Y 98.565190268247 95.5192847489344 94.0811258278146 66.794101583834 62.4277456647399
TCGA-LL-A740 100 27.2354948805461 17.0454545454545 1.61892901618929 0
TCGA-OL-A5D6 89.6774193548387 67.8302900107411 37.4647887323944 20.9302325581395 66.6666666666667
TCGA-OL-A5D7 99.4934143870314 89.7881996974281 84.577522559475 50.5333333333333 40.7407407407407
TCGA-OL-A5RW 98.7421383647799 93.8703424510015 96.8405520354136 74.5224643529728 20.1005025125628
TCGA-OL-A66I 86.6359447004608 60.9537468626748 38.8663967611336 23.7485448195576 34.4827586206897
TCGA-OL-A66P 84.7826086956522 11.4994363021421 12.6984126984127 11.3597246127367 4.47761194029851
TCGA-OL-A6VO 99.8306041784303 92.5807008458484 96.5320807515491 75.7409440175631 42.8571428571429
TCGA-OL-A97C 99.4208494208494 75.2283601565898 74 24.6138002059732 8.33333333333333
TCGA-PL-A8LV 99.5378927911275 83.8215951213679 81.5864022662889 35.177304964539 15.2542372881356
TCGA-PL-A8LZ 97.4820143884892 86.9971264367816 67.2774869109948 45.4794520547945 57.9710144927536
TCGA-S3-AA10 99.5260663507109 93.0159335941227 83.9221341023792 39.306784660767 46.5909090909091
