ID ASLOH Varscan2 SomaticSniper SNVsniffer Sequenza
TCGA-AR-A1AI 90.9090909090909 78.4810126582278 61.7647058823529 28.169014084507 42.8571428571429
TCGA-AR-A1AJ 66.6666666666667 63.6363636363636 41.6666666666667 25.7425742574257 50
TCGA-AR-A1AO NA 0 NA 0 0
TCGA-AR-A1AQ NA 97.0414201183432 100 57.4712643678161 68.75
TCGA-AR-A1AR 94.1176470588235 78.494623655914 85.7142857142857 24.5098039215686 24
TCGA-AR-A1AY 97.632058287796 90.4907975460123 88.1818181818182 42.9824561403509 24
TCGA-AR-A256 97.3190348525469 87.5342465753425 93.8461538461538 43.6708860759494 23.0769230769231
TCGA-AR-A2LH NA 9.09090909090909 NA 0 9.09090909090909
TCGA-AR-A2LR 96.8 86.9623655913979 91.8367346938776 62.5 27.2727272727273
TCGA-AR-A5QQ 84.6153846153846 68.75 50 18.5185185185185 36.3636363636364
